id,duration,distance,calories,heart_rate,avg_altitude,max_altitude,ascent,descent,number_of_hills,distance_between_hills,number_of_intervals,average_interval_duration,longest_interval,activity_type
621,7125.0,22363.250000000004,815,158.1014799154334,727.810221577597,,1356.1999206542969,1344.1999206542969,10,22352.216488378523,4,921.25,971.0,Biking
622,8477.0,30114.43,1304,149.13521159966993,791.4746405327064,,1092.9998779296875,1087.9998779296875,9,30109.258762080906,9,498.3333333333333,1171.0,Biking
623,13326.0,47557.81,1854,135.74648839480207,598.7091547888571,,2115.9996337890625,2109.5996704101562,11,47538.68853955624,17,571.4705882352941,1822.0,Biking
624,5303.0,17349.72,464,138.4048556430446,806.7933830613587,,782.60009765625,777.0001220703125,6,17339.512295959048,7,385.0,1150.0,Biking
625,9815.0,29102.03,711,143.19218441814596,208.89055070716114,,924.6000213623047,917.0000228881836,9,29087.737458684678,8,538.75,1099.0,Biking
626,1344.0,7467.89,103,113.17264573991031,57.58789277753844,,31.799999237060547,32.79999923706055,0,7467.89,2,534.0,1064.0,Biking
628,3402.0,13899.74,284,125.12748597654259,836.4585418778984,,428.39996337890625,427.59991455078125,5,13889.966844903898,9,295.55555555555554,829.0,Biking
629,7598.0,31213.97,620,147.28065031982942,768.1941388132983,,859.8001098632812,855.60009765625,11,31197.59642277661,4,722.0,912.0,Biking
63,2762.0,8967.87,295,142.33952451708765,240.65720640638784,,431.8000183105469,426.4000244140625,6,8963.783933252767,4,416.25,955.0,Biking
630,946.0,7128.11,110,129.93769799366422,21.68848997537035,,33.20000171661377,50.00000286102295,0,7128.11,2,350.5,576.0,Biking
631,7229.0,34670.95,773,146.54034344860034,708.3369501502351,,862.7999267578125,976.5999755859375,10,34656.06136700973,11,426.8181818181818,1379.0,Biking
632,7257.0,42909.32000000001,564,133.20709258256633,739.4243029438272,,740.60009765625,698.800048828125,6,42891.82465175422,8,535.125,1646.0,Biking
633,6326.0,31507.399999999998,574,137.31819625277865,224.54710007318414,,763.3999786376953,760.7999725341797,9,31493.99512037408,8,419.25,1222.0,Biking
634,3481.0,21246.93,259,118.77242572829536,727.1164726299135,,404.19989013671875,409.19989013671875,1,21240.607673980525,4,759.5,2625.0,Biking
636,5404.0,21786.159999999996,559,145.28399183824894,789.507120168514,,905.0001831054688,899.0001831054688,11,21773.376447040657,10,267.1,912.0,Biking
637,8170.0,38220.8,822,149.43341223371124,769.0886005018098,,1507.8001098632812,1508.2001342773438,13,38201.673095490376,5,827.0,2011.0,Biking
639,11190.0,41857.65,819,123.81988304093568,705.9371398575099,,1740.8001098632812,1743.60009765625,13,41829.57515149502,16,512.5,1794.0,Biking
64,1830.0,8701.880000000001,148,120.9361820199778,9.942286372259176,,147.60000140964985,147.40000255405903,0,8701.880000000001,4,398.5,1043.0,Biking
640,805.0,3447.46,62,117.97747183979975,584.1889863855698,,86.0,81.79998779296875,0,3447.46,2,212.5,358.0,Biking
642,3781.0,7648.14,373,143.31444759206798,663.5169394863226,,278.39990234375,275.599853515625,1,7647.790112739883,6,273.1666666666667,1222.0,Biking
643,3433.0,17084.34,369,139.2417936694021,581.3534949615915,,499.2000732421875,502.2000732421875,4,17082.22563001168,7,364.0,1683.0,Biking
644,8405.0,24233.56,863,127.51724137931035,698.5507341303082,,723.39990234375,737.1998901367188,10,24219.97353047849,10,391.9,1044.0,Biking
645,4565.0,29105.41,442,114.16652789342214,16.21427387340435,,152.3999981880188,155.19999837875366,0,29105.41,4,893.25,2860.0,Biking
646,30.0,1.26,1,75.75,704.0,,0,0,0,1.26,1,6.0,6.0,Biking
647,1902.0,17.01,159,125.95022371364654,142.94138093816088,,2.0,0,0,17.01,2,335.0,445.0,Biking
648,9059.0,32335.329999999994,592,127.43416006136538,341.35232684363615,,962.2001037597656,955.4001159667969,10,32318.079833028518,14,293.42857142857144,1032.0,Biking
65,9588.0,80412.07,812,132.25754400670579,126.82508380818497,,593.2000185996294,599.800018504262,6,80396.98507191923,9,676.4444444444445,2235.0,Biking
650,8151.0,21670.43,631,137.7899813316739,695.0478529582947,,679.6000061035156,693.0,3,21650.718588141543,7,784.5714285714286,3198.0,Biking
651,6796.0,29133.71,841,138.28463810930577,344.184570366315,,766.0001831054688,768.6001892089844,6,29121.383626023,10,363.3,882.0,Biking
652,1264.0,6457.81,121,129.5920948616601,624.7471945540236,,125.60003662109375,132.4000244140625,0,6457.81,3,339.3333333333333,773.0,Biking
654,6171.0,22278.209999999995,514,134.9991876523152,357.47197397016686,,692.1999816894531,692.1999816894531,10,22266.30547367534,13,253.46153846153845,565.0,Biking
655,3281.0,16234.25,284,128.86853520186853,414.6202601873372,,293.8000183105469,332.0,6,16231.177569546266,3,754.0,1284.0,Biking
656,9603.0,33751.72,881,145.7889698683781,679.0351575977795,,1443.6001586914062,1425.2001953125,8,33734.14506239921,8,586.125,1554.0,Biking
658,5193.0,32056.32,468,133.9922600619195,610.5236567590913,,808.599853515625,806.9998779296875,7,32042.586589966057,7,561.1428571428571,3367.0,Biking
659,5602.0,31256.23,546,143.5694071287838,584.0589850882419,,999.7999572753906,990.5999450683594,4,31253.80847153663,8,343.5,927.0,Biking
